# Completeness = 35 / 63
RA	Dec	magnitude
99.440299	-43.195953	3.175233
109.639581	-39.210242	5.240641
108.065755	-40.498857	5.301805
103.611172	-42.365482	5.304904
105.988169	-43.606302	5.391417
108.385327	-44.638273	5.518075
91.970187	-42.154117	5.496088
97.749524	-40.916203	5.731102
94.289791	-37.253655	5.849846
91.166580	-45.077797	5.855232
94.148197	-39.264474	5.987562
99.213645	-41.557104	6.060876
99.448976	-32.339444	4.874238
98.456081	-36.231584	4.942318
98.089484	-37.697060	4.975181
104.604480	-34.111687	5.013541
101.118596	-31.070507	5.071308
97.895621	-36.939707	5.238176
101.839108	-37.929742	5.246756
