sourceid,RA,Dec,prlx,magnitude
6772553338580839936,291.580001,-21.776711,7.91048,-0.3181478157438722
4717433855627617152,24.186847,-58.270968,3.725567,-1.9530361095689361
3360116987709997568,107.09181,15.930219,10.743315,0.3476315483758814
241996500618616960,53.109073,46.056529,27.057915,2.353543640746018
5328773728119316480,133.460786,-47.520857,10.922136,0.38420089985580397
5009945558259331584,23.23355,-36.865314,12.181127,0.6211523557857657
4575884515378518784,270.596031,20.833594,3.339878,-2.1885569846464996
1709691004385812864,259.905125,80.136403,3.518704,-2.075134326485415
3314733232226746112,89.706493,0.552992,6.010433,-0.9124121984415208
2786590969377418240,20.853928,20.468929,2.83449,-2.5442833542443637
6136971811686894720,201.733763,-41.497557,2.384643,-2.919428145456976
5588607120530408832,116.394311,-34.164962,65.454389,4.2737078659367675
1647329762874701952,234.412422,69.283564,4.257677,-1.6599644425749513
5528344331319186176,130.079566,-40.263842,13.19699,0.7967384380531879
5489133100971404672,112.628924,-54.399243,6.567086,-0.7183074816190675
610526719204475136,134.31257,15.322857,20.32942,1.735724941790119
5144262654621921536,32.190201,-17.779251,3.768996,-1.9236496173139912
3262681703227491968,49.594553,-0.930557,15.400329,1.133301994233717
284116935650637952,74.289783,59.120205,3.352242,-2.177479184888181
5239845949239370240,161.623099,-64.263195,6.689756,-0.6756486112999571
3801987483727106432,163.431764,-2.129137,9.67704,0.12602468104006626
3650900223700313088,224.388814,-0.16773,10.128048,0.2250157546804452
3215512718819788288,78.654044,-0.562857,3.021698,-2.40129671435869
5241863999774969984,163.623382,-61.826636,1.570449,-3.821924813290819
5562659161507580800,106.01153,-42.336959,10.737877,0.35304612454361184
2090364641714902144,282.470432,32.551008,13.923807,0.9174749741615429
4434820128469285248,251.94333,5.246572,7.718372,-0.3636364685134872
4144041389304359424,271.950936,-17.1539,11.801092,0.5585569804422796
342475027122653056,28.977057,37.277769,2.802581,-2.5632521330143216
6721718444965335936,276.075988,-44.110353,5.567107,-1.0723941572851494
792994797003014528,145.396401,31.277768,3.299888,-2.207907000318766
798068905726303232,143.910611,35.808981,89.009238,4.947606415484074
2901273846086933888,84.957577,-32.629356,8.536575,-0.14307669863682548
3765286988182947840,152.523969,-12.816411,36.043654,2.9851160602027056
3168484239974909312,113.401926,15.826615,7.048807,-0.5581259023900902
1192136759341170176,239.310149,14.414869,13.518181,0.8563332853912602
3311883817778820480,65.151792,15.095359,21.089906,1.8223022202307941
4896293027025282816,65.773678,-24.892215,7.000339,-0.5722726411683503
5372082838294397952,173.981826,-47.64186,17.182806,1.3777574339161482
5828317422956035072,246.989483,-64.057826,25.090824,2.2004126203986534
365652216839649280,9.338366,35.39949,3.195161,-2.2744532671054767
434490715712928896,44.957535,47.220801,6.532624,-0.7213706894768546
66529975427235712,57.296831,24.136498,7.241378,-0.49760690875832303
5290743648127929856,119.077661,-60.526385,2.347316,-2.9438292047162093
5240584404406985472,168.187878,-64.169745,10.239827,0.25517409688067794
5610106008829116288,107.580456,-27.491509,4.995933,-1.3030929727118874
5864837701762139776,201.30643,-64.485245,26.26286,2.3011010928847853
3359404435457443456,100.601396,17.64492,20.351185,1.7475535110439537
746545172372256384,150.249968,31.921762,66.995813,4.335195308443235
5743881423909041536,137.398131,-8.78768,5.861049,-0.9551432389026395
6766104084405895040,292.467556,-26.985818,11.805476,0.5654705131964484
5950328750846409856,260.816944,-47.468275,3.561274,-2.0368410548101483
1773172957482270464,327.536541,17.285561,31.309073,2.68349004601421
5536026241110250368,117.035597,-40.652498,4.946683,-1.3231845989390383
2104485016711846656,283.717394,41.60271,12.338054,0.6620983334507695
6774363993708094720,315.741303,-38.631932,28.373266,2.4705946479851795
3565081004690484352,168.915685,-12.592619,3.040748,-2.378950851177219
4416110082695653376,233.241328,-1.186588,11.959958,0.594893272676563
2168188139145800320,312.406909,50.12711,3.088619,-2.344468306344506
5370395706424118784,173.735706,-49.135676,16.574266,1.3040625227270066
1140693565213532416,100.12062,77.995757,4.495171,-1.5286549134870775
3196262301738787968,62.593833,-6.923904,8.939387,-0.03524030515074017
5921246427739258112,264.522592,-54.501099,24.381673,2.1440575116907166
6593797108951252224,337.163588,-39.132499,11.744581,0.55798763743962
2680711298157124736,330.270927,0.604669,5.382501,-1.1361864040904752
5850430457217477504,208.704421,-67.65217,3.482318,-2.0816418614707306
5179806085976425984,46.069123,-7.600776,22.678681,1.987128961183835
4175587035044856320,269.903159,-4.821519,5.715342,-1.004931883851091
1333760419707327744,260.16558,32.463117,68.557541,4.39015116029312
1932278646577186688,340.369361,40.225427,2.587739,-2.7252036442204783
667368721582875520,120.197066,17.308685,4.059837,-1.7469290136677476
5610038148348975232,108.712965,-27.038125,12.177413,0.6390971774621512
516167593389275008,39.400757,65.745297,4.478583,-1.5322758637419795
48794509270782976,62.292024,19.609076,11.290939,0.4757213055330709
4745123853382686336,39.352195,-52.543199,25.206959,2.2198702749547987
5358497306994484608,153.3449,-51.23303,20.140772,1.733006565674481
3006574624434998784,94.928309,-7.822912,2.664481,-2.6592778614924857
5295671075127485824,118.721582,-57.30267,9.671774,0.14022569913762517
108589696800254464,44.802948,21.340396,9.029629,-0.00883946579834749
5427085976191999616,138.601878,-43.22743,5.339454,-1.149050753163042
4792058603158427648,88.708586,-52.634397,28.330204,2.4749735089868183
2032337228412797696,293.712278,29.463032,5.374121,-1.1344157975895008
3454414506523651712,88.16715,33.917504,4.953712,-1.3109982306227188
4236110752105660032,301.096446,-0.709833,7.435609,-0.42836627793738025
6018047019138644480,246.005803,-39.192966,77.565465,4.66343900201594
5186421155950493952,44.675212,-2.783179,8.942537,-0.027222271347808302
6139245601732892416,196.200879,-41.196399,3.499777,-2.064296136469885
4252581814276091136,280.001524,-7.790958,5.5207,-1.073840260934432
280036987300512256,80.866136,57.544157,9.292927,0.057230627952744584
3045530665007037440,108.279969,-11.251309,4.267139,-1.6325690498822993
5574861816429080064,94.25514,-37.737073,11.472504,0.5151430889385722
2098202128093842432,281.094954,39.612932,20.339302,1.7585982240669082
27257344224863360,45.184282,10.870244,6.22962,-0.8106282201041548
5086958032728782848,56.915438,-23.874462,12.521799,0.7056256410358284
4596395320676987648,267.595541,29.32235,13.367613,0.8478933199752383
6705107126367751168,276.725078,-48.117484,12.204452,0.6502714182665894
5195912625655712512,141.034584,-80.786278,17.313317,1.4096444043082634
6345372863360976256,327.729752,-82.719055,8.022112,-0.26061939474217866
5355568551631287424,156.165101,-54.321918,1.403638,-4.045464414284728
5923907314622859520,255.786307,-53.237575,37.369629,3.0810099313069816
2988305826422644224,79.417641,-13.520043,20.405881,1.7672567483469859
4008719034371234816,185.081637,26.618995,20.80318,1.8095316341628642
1924512967747591936,349.968683,42.078098,6.844366,-0.6040968738470038
3259758514127331328,61.041812,2.826397,28.476284,2.491765577986186
5842169379676652288,192.437484,-71.986274,5.488478,-1.0832563613950992
1275235752223276288,230.035058,29.616016,11.9113,0.5994308149773016
5389023048299175296,166.819036,-42.638496,11.254975,0.47691567332680584
3627706128991700480,197.135112,-8.984667,9.203235,0.04001155830198755
5543196293877398016,124.572541,-35.451702,7.385913,-0.43765406143931784
132751808418537472,36.865586,31.801156,11.623959,0.5473003472511149
1524687212256047744,200.078624,40.15053,6.535901,-0.7022686736567643
131471770725205632,37.041503,29.668947,20.410537,1.7705541556403244
4988994054954228864,15.32653,-38.916307,6.205919,-0.8125454857529864
4298688082015247744,301.034709,7.278018,6.097222,-0.8508209600882406
2391220091406075648,356.05046,-18.276959,7.590156,-0.37505548992777626
976893923544104576,112.483917,49.672091,49.01447,3.675553554576071
3823792208055346688,143.636073,-5.915208,6.498643,-0.7116396007382502
2404410451368518144,343.688429,-16.272351,24.137324,2.1377546004608217
3149891532709008256,116.567368,10.768139,10.833363,0.39832947778159244
1809292258061688064,305.089274,17.792785,7.048754,-0.5348462297587311
145484634106814592,66.35477,22.199791,22.01774,1.938594694908808
995762333350851712,95.442378,53.451782,16.250284,1.2794287768991062
3771960229193854080,152.732753,-8.418655,5.841647,-0.9421194509376587
1496459690754708736,206.748299,38.542596,10.906912,0.4140450457049223
5305914640875063424,145.177065,-57.983537,14.681873,1.0595573152560522
277676649371573504,72.001566,56.756552,18.446388,1.555235696583809
3955307027237538560,189.780086,21.062519,11.954363,0.6136761962968151
2319540282691844992,4.037563,-31.446506,7.333314,-0.4474205942857239
5350668303173229824,159.362721,-58.733323,0.467465,-6.424812500170052
704966173799961728,133.119042,28.259127,2.559183,-2.732513289109262
5283399421552134784,97.754634,-66.870618,2.723743,-2.596877364389808
5970753244489257216,251.699724,-39.377084,11.335094,0.4998006300374396
4066038018669836416,270.712916,-24.282544,2.870009,-2.4822377068453534
6667393744391770112,300.167109,-49.60861,4.617505,-1.4494721280891376
4097259647761874304,274.298427,-17.373966,3.067223,-2.337734239179907
2993256686767678976,94.703303,-15.024899,3.111212,-2.306737973879141
6643569045405422848,291.950447,-54.325228,5.137131,-1.2177417967902997
3251365632634326528,56.127144,-1.163116,4.603169,-1.4559644009808075
1571425389967131264,190.088632,55.84656,3.079964,-2.3284427984924534
2078059800932315008,295.171469,43.077823,2.601997,-2.694087042492834
242467606991781376,49.018765,45.345988,3.178517,-2.258944307220087
325989155933856640,33.984451,33.358752,9.06828,0.017600606554248444
4773896698292014080,71.088453,-59.73256,14.820667,1.0844777469280764
5647071417958187392,129.467185,-26.255055,13.219808,0.836475738249602
6508776375901968640,334.568363,-53.629873,71.093846,4.48969204556777
3234497612436298752,79.796674,2.595598,16.329143,1.296102961608133
2009481748875806976,348.337734,57.169666,152.864004,6.153422154837326
4184884505372233472,291.340245,-13.896826,5.743804,-0.9717009412963726
3485112080894748800,173.096588,-26.746714,3.748068,-1.8984976922338994
1323427759184545536,240.260031,33.300079,57.107642,4.016271141610927
2349116011607993344,11.549917,-22.522136,10.467234,0.3319826656811422
643101503523246848,147.970998,24.394587,27.134505,2.4007325169499865
1489574652020367360,220.935058,40.459342,5.182437,-1.1936478433906377
6447100091479968256,299.276484,-58.901417,11.071368,0.45487943237226425
2577273298665142528,14.957124,6.483204,3.291155,-2.1792983186108987
3434056739495941376,98.80026,28.022251,7.430201,-0.41032518825625175
306392113514967424,17.581049,25.457255,7.929573,-0.26893099199752335
1745557619143211648,319.716877,11.203451,3.338979,-2.1469145618302736
4490326769677301632,261.933709,8.441848,4.561182,-1.4692649911097906
3518794554458428160,180.213083,-19.658951,1.689057,-3.625949471008875
1222055535887409024,231.911998,25.101561,3.534663,-2.0217599308589413
493756385314271744,61.513354,68.679985,5.465258,-1.07543365683164
160242622770291328,72.303621,31.436915,13.945854,0.9591505711857913
5334459474589681536,171.647448,-61.11516,2.221638,-3.029626524028524
813089746389964032,144.590656,40.239839,25.978847,2.310107360965743
3748037918486129408,159.06927,-16.344308,2.929022,-2.429234831515668
1551188225625002496,200.772777,47.002064,2.381131,-2.8789295542395585
5313517488885866752,139.524318,-51.050788,6.52986,-0.6875266494280385
5580356071735697280,97.895621,-36.939707,3.549922,-2.010729946473461
1392570925854463360,228.543098,42.17134,3.17964,-2.2497652410588547
169965226141990272,62.745895,33.586735,4.120632,-1.6867758457289668
4085718795767427712,284.849261,-19.279485,3.848283,-1.8349369887596332
118803129030766464,50.549586,27.60749,4.691974,-1.404354015697944
5540257539813853568,125.820549,-38.286106,2.62846,-2.662492138522543
4721400206385912960,42.257115,-62.806395,19.26107,1.663399047947749
5561916578843653504,109.639581,-39.210242,7.357855,-0.42560287494112536
2786203082290674048,21.563472,19.172398,38.839103,3.1870379559933317
570170313139732352,67.499649,83.340834,10.89687,0.4273888489062063
5222956488533801728,139.320557,-68.68977,29.461236,2.5875438151670425
4309904852962852736,289.454168,11.595485,8.265958,-0.17217802867016196
2993950066284894976,92.393773,-14.584484,14.937007,1.1127089226032005
817013387993056640,138.450704,43.217689,5.268664,-1.1500414846448983
5277370356917351808,123.816115,-62.915696,12.717033,0.7635459912979954
3960724252307532672,187.227812,25.912784,12.999079,0.8114379156160272
6065381024758288128,205.436208,-54.559537,11.280999,0.5040178036339569
3976887794789911808,172.620591,18.409912,9.440346,0.11769156001629355
3881390193395559424,149.55562,12.444735,7.040399,-0.5182676371105011
5295639013192061184,117.277965,-56.410306,2.442602,-2.8166154581846854
4372639309947834624,268.147487,1.304949,9.005829,0.01740648225434782
2949098787968203520,101.712873,-14.425936,3.629832,-1.9556943750417197
4577242377880998144,268.961701,22.464214,7.156911,-0.4814489171783105
945133155787194880,99.664605,39.390368,6.970224,-0.5387283244304921
5815795153743239680,248.937123,-65.495533,9.451521,0.12281151807709279
6065984557860591360,208.019973,-52.811649,10.744862,0.40136321034095523
440905919385318656,45.217752,52.351623,6.675328,-0.6315239493747491
2818605449444184192,347.677768,17.594252,6.698341,-0.6239317355717873
3346682158209073792,86.928804,13.899545,3.459924,-2.0581992036417915
5314867964037116800,128.814629,-58.224688,3.97998,-1.7541085515806323
467907038749282560,44.102668,64.332444,1.494842,-3.88034054223084
5577192609282436480,101.839108,-37.929742,10.162905,0.2818453296701371
3253272426315629056,60.383656,-1.549729,7.465626,-0.38788085198738464
3256786534197166208,60.653768,-0.27004,53.455876,3.8875942543763884
6574523941428063872,329.824876,-38.395098,6.67643,-0.6295605003074876
5378486634530999808,176.432932,-45.69011,4.366646,-1.5511870725414756
1924356459138844928,351.036887,41.612862,2.307642,-2.935914826550391
4971923277938882560,33.227033,-30.723797,10.216179,0.2948874684729663
6485678866417832704,356.050349,-64.404299,4.603336,-1.4360876227924653
2677228629435903104,331.197509,-0.906536,14.162355,1.004233382045797
543215506409139328,52.58089,71.863901,3.252497,-2.189954476728184
416384782862127872,7.921081,52.839471,9.692244,0.18204569433091145
3811456580944840704,166.724161,1.955144,16.566326,1.346085016796307
6746106884174369664,293.118953,-30.869609,3.615434,-1.9591808106690927
3885044901326958592,161.604747,14.194357,11.653645,0.5824219211435189
2487740376053070592,34.246426,-6.422593,10.046282,0.2602588233904939
2304182888391818240,333.297768,86.108179,12.864789,0.7972573379292012
3378384205173636352,102.887666,21.760986,7.615761,-0.3410854678197488
4707315118836465152,10.618788,-65.467847,23.672128,2.1220995023866145
2447690110960258176,356.986015,-2.761575,10.854447,0.4291045120677115
861336454055719680,162.848605,59.319892,12.019924,0.6507926085145641
5174275095812173184,43.0591,-8.267133,2.632755,-2.6455017688424665
6230182875570700288,222.32799,-24.251469,3.112006,-2.282326871772316
1291693001748846592,225.775007,35.205832,10.789507,0.4175810055873743
5037943144391354496,26.412343,-25.052835,35.641792,3.0126386569794406
2021725326270306560,295.928908,25.771988,9.052069,0.03695127866988557
5544275773774051328,120.525576,-37.049989,3.498491,-2.0269291949466623
6735126993600519168,278.490702,-33.016612,2.719059,-2.574219843459275
2068328710703917696,305.688735,41.025795,3.309686,-2.14711403555639
333614200354086656,38.911415,37.312201,4.092893,-1.6851360445686456
480279121534986112,85.6102,65.697553,10.594929,0.3802322535533058
5424835172813227776,144.506217,-43.191099,6.502261,-0.6797210098001969
1313234942798111488,253.241432,31.701594,33.60143,2.8871478018143835
3272902041766301184,60.935858,5.435586,4.516132,-1.4705188638130586
2775142888669277696,11.756322,11.9737,13.628045,0.9278897947240683
5183213060194126080,47.828194,-3.811673,2.892757,-2.437223234095967
4745373133284418816,40.641791,-50.799318,57.613144,4.058891878527556
6420970030146218624,292.795921,-68.433982,2.841523,-2.475883121582692
4887842970929434880,56.983635,-30.168911,11.532629,0.5663446058768447
1337664063942689792,255.401521,33.56827,10.084784,0.2753880037639078
3355729867596484608,98.400622,14.15478,11.364484,0.5363236076784297
6728304352148933632,275.870151,-36.237967,10.963042,0.45894438958562667
4694680802520536192,33.869768,-67.746413,6.597379,-0.6422688313176632
3124311910086822912,96.835016,2.908346,10.764714,0.42108147926394324
826638615862173312,148.929144,49.819931,15.101087,1.1562570480919927
2569476764791877632,31.551035,8.248055,3.479733,-2.0307603910073695
6649357561810851328,274.281353,-56.023407,2.712218,-2.5716730305291886
283924349317110400,76.535166,58.972341,4.754255,-1.352766640465715
5272144584309859840,132.646113,-66.792543,19.296035,1.6892043910163625
5615968261236220160,115.348058,-22.336655,3.800115,-1.8390303022979175
5771483873053059968,226.195209,-83.038389,2.074143,-3.153653524281646
5098203597139547136,50.349919,-23.635262,8.014263,-0.21802704823971908
2237040042612803328,303.365426,60.640818,5.381476,-1.0828319611291928
2988831083742776192,79.995872,-12.315553,9.222582,0.0869616266176525
1274795260380782080,228.621141,29.164424,13.366847,0.892885885229509
4092465639688204416,278.84895,-19.268596,4.613021,-1.4171328416742952
2383582677481188864,345.024299,-25.164534,4.985155,-1.248389669611992
5220075664986561024,125.51809,-73.399846,8.431025,-0.10710611454933883
3101342493713377152,106.021843,-5.323985,1.99537,-3.2354678080085577
3758364188096835712,165.811624,-11.303943,10.362227,0.3418575096105414
2946055236704251520,102.590657,-17.084563,1.335592,-4.106627954850316
1109935826938573056,105.339423,70.808225,6.35718,-0.7184364579491636
4282868549224887552,283.864459,6.61491,11.767712,0.6190051551824602
3650474437822499456,221.298535,-1.417542,3.984536,-1.7323522250058971
6322837620931216896,230.281467,-5.824899,10.709271,0.4149775430234879
1963756118296155776,321.839037,37.116805,2.461536,-2.7774880414081515
6870038822635780864,294.263973,-18.23112,7.545198,-0.34476979522781726
143119137916819456,43.42786,38.337105,16.60428,1.3680632416454035
5968468321845736192,249.093991,-42.858876,0.760136,-5.328532494086232
483958671558728576,72.80558,68.168776,1.663064,-3.6282791871194284
2892069009618363520,97.849884,-32.868512,2.377933,-2.8511739305467056
3001626650311480064,95.899648,-9.874713,1.371929,-4.04495881816851
4725779526839408128,36.223981,-60.312532,20.943319,1.8736805388546056
5544669257193493504,122.972316,-35.773034,3.043099,-2.3147445933614357
4785713458992582272,75.70256,-49.151284,38.094089,3.1732739605513505
6698466664548330496,299.964574,-34.698108,20.507571,1.8286651190608758
1756741374681702784,314.60783,10.839133,13.302135,0.8889417553261527
1369646142775099136,235.996921,32.515764,12.59654,0.7707873504836034
2888480134944363904,85.563338,-34.667588,8.928955,0.023879171100070096
2922717243412685056,103.945516,-22.941425,1.518678,-3.8227454916054846
518125411283109120,29.908856,64.621529,12.685176,0.7866454860104906
5501722543467500032,101.473796,-52.40965,1.939463,-3.290696506071381
3408814357702682368,76.951446,20.418234,16.120777,1.307898851948357
5186378382371856128,45.212038,-2.878585,2.59438,-2.658491061428574
5350406619413548032,160.66897,-59.215747,0.471516,-6.360998828590704
5533042338353486080,119.240781,-43.500361,1.621041,-3.678868003337387
6058439910929477120,187.917931,-59.423941,1.784269,-3.4704793495506365
4303843863840722944,299.059531,11.423748,14.747388,1.1158705328797094
4479679240828433152,279.115963,9.121918,25.091613,2.270078902922725
2947583008109053696,101.497421,-14.796208,8.006668,-0.21007189665317938
3843646226956763520,136.7497,1.462622,2.811648,-2.482030255434786
2042476752800201728,286.243024,30.733291,4.911385,-1.2706861024819887
107720086182025984,34.737509,28.642679,8.997126,0.04495801293365531
2170789141296514560,321.715488,48.83528,8.379581,-0.1085264831835211
3073784093748238592,131.812298,-1.897026,7.771114,-0.27219360009183013
5762217876246382080,132.340435,-3.443127,7.595432,-0.3218416001971178
1265362034725248640,227.099115,26.301084,6.679799,-0.6001580278200311
126973904883932160,40.171465,27.060824,12.646353,0.7867445009446179
4711964609912834176,21.272347,-64.369549,3.463826,-2.025090661128276
3423506272593153152,92.385123,22.190248,1.781103,-3.46903282424978
5441977138905560576,155.871171,-38.010079,24.203404,2.1969192502438393
6721796892548701824,277.984258,-43.50742,2.153787,-3.0562952435807347
2022169838213697920,289.88293,22.570719,3.45611,-2.0285592169136972
4093968702062993664,273.803783,-20.728276,0.876908,-5.005773839259806
6828542218710604672,321.811616,-21.196348,6.178228,-0.7660983431424402
2474724769720911104,13.926633,-7.347347,5.595406,-0.9811749789556181
6129243997294808704,190.345311,-46.145321,4.543159,-1.4330773181123604
2531779768115636992,19.150753,-2.500652,13.362184,0.9102582389124176
4204705229694870528,288.169696,-7.939548,3.462582,-2.021660664762628
3563745338581037568,165.048674,-14.083498,7.481843,-0.3485800466801461
6168934236747631872,200.785877,-33.189863,2.849332,-2.444294722269607
5874239827444442368,221.322921,-62.87601,20.433045,1.8337334572827224
4190374813602603392,297.694784,-10.763366,36.418206,3.089077740862537
4074191309687737088,285.615194,-24.847612,12.488177,0.7649932276495033
2369144784138444928,11.930235,-18.061183,8.927807,0.03636496590826965
2103815448491466496,285.079435,40.683932,3.239891,-2.1646240028169697
2835207319109249920,344.367571,20.769104,64.404772,4.327802235594687
4957551041763211776,29.91143,-42.030976,11.007192,0.49200971000741234
1718111511107661312,180.075696,80.853013,3.021426,-2.3152711895783895
2790497534190737152,16.420902,21.473088,10.708685,0.4326667190953497
5177308682752980864,38.677866,-7.859729,6.548674,-0.6351941433858777
1768487045083043712,331.264324,14.815853,5.300961,-1.0936639546715838
5411343855906036864,147.831849,-46.193705,8.900651,0.03290186208303858
2797074778388646016,2.260762,18.211853,10.82839,0.45909844559474955
1338482130657660288,257.008466,35.935099,18.203866,1.5879771498620734
2335338508140815872,3.426205,-26.022692,3.541176,-1.967082439170028
4600599058568989824,264.989607,31.202517,4.998851,-1.2181570400239998
4320547713253716224,288.833715,15.083604,5.391986,-1.053238220467021
4319708167367793792,292.342537,14.595913,10.872645,0.4699460411166072
1226844321337777536,214.818312,13.004162,38.306402,3.2053328099117024
6576067071637352448,323.347863,-44.848717,5.302949,-1.0883357479873155
2770763877454020096,358.978205,15.230261,3.974473,-1.714335244930826
1842092407899185024,312.213378,22.994131,3.956289,-1.724193957314414
1792369296632990848,320.269489,23.855438,11.681044,0.6270472991459908
2082999700523041920,305.522521,45.795166,7.578488,-0.3115141636322214
2152902079959233152,285.180983,55.658267,6.037886,-0.8048294552713973
3059609224212458624,108.545052,-3.901813,3.703596,-1.8659139681307728
4565242307971897600,255.242186,22.631995,2.269005,-2.9297437354937497
6625677929634767360,335.879019,-24.762676,12.361545,0.7516627708519614
4030006026161443712,180.413919,36.041725,10.450202,0.38818242670305025
4299079503851286528,300.245786,8.557674,4.987828,-1.2175826556174574
6139174786312164480,196.646437,-41.58851,9.670003,0.21999804408783064
3271222228516258944,54.962842,3.056906,9.567021,0.1968396362885514
2012942564813958656,357.209015,62.214508,0.426436,-6.5575636950787555
1881681217407673088,335.250313,26.935125,4.402858,-1.487526605419724
162405533940990080,62.7076,26.480799,15.419902,1.234434067992824
6728265800520064384,275.721128,-36.669671,5.057954,-1.1859446235118565
6708177894848059520,277.483277,-47.220597,5.574755,-0.9740040714314038
1108520892912114048,112.719412,68.465457,6.985833,-0.48403100305768554
3347092001169941248,87.620492,14.30544,11.573375,0.6121971267108997
4084858221759157120,283.50039,-21.35993,3.153362,-2.21120685102081
1286694690612658432,219.816171,32.539492,2.715061,-2.5360250427775277
3871147177431061760,162.314277,10.545086,9.189204,0.11168946477607022
6351882320090933248,342.595576,-80.123901,6.350032,-0.6902664307146065
5239810318189195776,161.568779,-64.514513,6.675181,-0.580791768741669
4705672517183893120,15.678874,-65.456085,3.393529,-2.0496511755831985
2620453353670948352,330.818779,-6.522371,10.757418,0.45567522146841455
441641698824102528,50.805138,49.21316,5.681716,-0.93032739118172
2689988839833890304,316.886958,-0.16389,2.151333,-3.0389798047126444
6448574845812814080,297.00572,-56.363222,19.315221,1.7274734079986604
3339859649902122880,84.268495,11.034935,3.260735,-2.1353994744065563
6583094222249556224,321.596257,-37.82948,12.680641,0.8137990373369011
3967263047957698176,172.424206,15.413046,7.027988,-0.4669619435802357
2077737571001053312,293.671938,42.412373,5.75513,-0.9000693092196119
6204869575281051776,223.936389,-33.855785,12.928725,0.8576434895345795
1141280704422528128,101.556525,79.562126,54.937959,3.999778604554261
528441510404944000,0.965272,66.712153,3.44437,-2.0138610103554786
891499665778659072,106.548006,34.473751,9.949296,0.2896777584361576
5713071321401501568,121.825119,-20.554339,2.007087,-3.1859990100064657
5951165616611763456,259.772654,-46.635758,113.751344,5.581211683275877
3457292409488611200,91.646293,38.482406,9.108521,0.09894031972529405
5561373145220096640,108.065755,-40.498857,7.564144,-0.30439606002201103
6157932866997543296,185.897352,-35.412707,7.3671,-0.3612141752583362
3369890752727401984,93.854697,16.143124,7.757966,-0.24868564033664242
3354061186904199936,102.606234,13.41315,2.701987,-2.5389917240937123
3217232836041932800,83.172304,-1.591839,2.350984,-2.8400016326299937
937631359749696640,102.421947,32.606542,7.439667,-0.33846751534790975
5032743450824182016,13.981462,-27.775862,2.377022,-2.8159619936847466
5764519360241326080,135.491399,-0.482367,5.827875,-0.8683768591434067
975788673840275328,115.301306,48.130951,9.446848,0.18061363802146957
2162254491522904192,314.581737,44.472024,14.49504,1.110435090781852
2076422009650303232,296.203926,40.716695,3.371544,-2.0563068411668493
6690538945193477760,297.960982,-39.874425,10.341196,0.3774378476401683
603820660347680640,134.566594,10.845055,3.624316,-1.8991657185062873
5562479631873801984,103.611172,-42.365482,1.72659,-3.509149893741345
5257513176953227648,147.800549,-59.425968,4.0241,-1.671541177399103
204676121035325952,70.726605,43.364908,14.092269,1.0503686230500762
4772547941122028672,79.842392,-50.604955,27.86937,2.531568756983086
2146204847257954944,282.89538,52.97617,37.687096,3.1874743696883154
3217564789771907072,83.516828,-1.470383,6.207356,-0.7288467327137731
4335291236411850752,257.450039,-10.523781,23.983798,2.206482788692055
2293540887145084800,277.437374,77.547069,7.100861,-0.43652894311018464
2026641620708032640,298.006642,24.992142,0.656629,-5.606188702902017
6832245893565505024,317.140194,-21.193938,16.745143,1.427007303376362
3018839092527305856,87.841599,-7.518006,3.160484,-2.1935890197665238
1178359260166926848,220.430611,11.660161,8.888804,0.05193665010255977
6819552169260987520,333.575254,-21.074324,13.51142,0.9613289707788528
2177081783773616128,319.928377,55.450095,2.759369,-2.4879920953782317
945182530731075840,99.704874,39.90251,3.661686,-1.8735665021297532
1640795227831970432,230.659896,63.341045,8.315079,-0.09256910137379037
4894491786462064256,70.027997,-24.482289,10.272378,0.3668359603089115
3911696135471737600,176.978487,8.245932,16.439626,1.3884486657817732
1899240933502898944,332.306489,33.172029,11.285113,0.571724560547306
1529967204533151232,196.46769,45.268666,7.677544,-0.2646684296817483
3217626018825418752,83.381022,-1.156077,2.265446,-2.9146164268182044
1137182755866748416,124.885123,75.756978,11.285344,0.5737710089274728
6634032740544236032,272.608245,-62.001231,56.196063,4.060275453533269
2768591448634694912,1.425039,13.396242,8.525969,-0.0343622537959547
3231122695855309952,69.306966,0.998299,7.030017,-0.45285612383596785
3613137118887389440,206.484586,-12.426496,9.628138,0.23086153192906345
6245697981073442176,242.998868,-19.460447,7.4647,-0.3215132075866922
5294162167215764992,119.212242,-59.125723,2.29934,-2.87843902750274
5663852920326093952,147.765541,-23.017346,2.19914,-2.9748556101490156
1190927159109415552,235.447739,12.847513,14.722101,1.1537599642720213
4418659162965297408,229.608816,-0.46123,4.472918,-1.4329203174018001
5300463124771216896,138.231844,-59.41386,6.169903,-0.7337803183231681
4860838961053966976,51.889677,-35.681299,6.855771,-0.5045864868546701
2014529258861130112,343.265879,60.101046,1.98185,-3.1993890949588213
6498723334930624512,351.331793,-56.849071,10.599316,0.4416872003755774
1580831265266831488,187.488341,58.406145,11.798669,0.6748820879888129
6060572727302161920,193.988008,-56.835811,0.757564,-5.287078357542569
5605903228710920192,108.837714,-30.686386,4.771654,-1.2904872761176698
3295637159089219200,71.507552,11.705551,15.422909,1.2572504806030516
3496266901235127808,189.426563,-27.139312,29.282239,2.6498534049933173
2760350849503836032,358.154527,10.947357,18.091991,1.6045948151540337
1072316655067939328,160.450722,68.443393,6.151619,-0.7378088518276389
2278464551206789504,318.9273,77.012362,3.999818,-1.6725088476026357
1726095477354219648,192.306007,83.41299,7.765788,-0.23162034765631923
6611536698273553152,332.482012,-34.014839,15.539087,1.27485849107922
