RA,Dec,magnitude
214.850841,-46.058117,3.544546
82.803265,-35.470651,3.545657
254.896041,-53.160343,3.547944
191.569549,-68.108147,3.548876
64.473926,-33.798372,3.551744
130.156507,-46.648720,3.553634
34.128099,-51.512265,3.556011
167.147403,-58.975032,3.557437
243.859494,-63.685742,3.560336
68.887403,-30.562398,3.565926
93.713863,-6.274860,3.570886
345.480384,42.325986,3.575974
67.144232,15.962025,3.577121
109.523032,16.540226,3.579925
142.883175,63.061979,3.582016
44.107224,-8.899117,3.583335
79.401547,-6.844450,3.588380
139.050069,-57.541533,3.590996
335.684400,-45.948043,3.592578
83.406311,-62.489769,3.593462
103.197236,33.961047,3.593621
220.913985,-35.174458,3.594247
262.774129,-60.684284,3.596028
69.544734,-14.304709,3.601026
2.353434,-45.748222,3.601785
231.956281,29.106104,3.604429
282.519991,33.362650,3.604878
132.632342,-27.709458,3.609545
95.528315,-33.436630,3.611398
125.708659,43.187683,3.613737
81.119237,-2.397152,3.615370
3.659946,-18.933190,3.615524
57.290689,24.053212,3.615795
248.359946,-78.897496,3.620061
299.076364,35.083297,3.623402
176.400656,-66.728604,3.624794
233.881872,-14.789501,3.625443
347.590576,-45.246835,3.625499
350.742035,-20.101017,3.626960
168.800828,23.095482,3.630643
77.845442,-11.848831,3.634043
89.101033,-14.167081,3.635856
131.171160,18.153296,3.637357
89.786802,-42.815181,3.637656
325.023618,-16.662414,3.641911
297.044173,70.268108,3.643090
271.657724,-50.091523,3.643981
359.439521,25.141262,3.645402
56.535819,-12.101324,3.650564
211.096744,64.375924,3.652423
236.547201,15.421607,3.653779
240.662772,47.240631,3.658457
87.872418,39.148527,3.659338
280.758918,-71.428820,3.660477
115.311462,-9.551221,3.660842
115.455737,-72.606033,3.661844
56.298378,42.578541,3.663778
331.754226,25.345221,3.663871
130.897995,-33.186339,3.663920
9.242984,53.896868,3.664362
333.992454,37.748735,3.665172
72.801516,5.605108,3.668258
142.930035,22.967820,3.670779
22.813872,-49.072018,3.670876
99.171285,-19.256191,3.673236
341.633101,23.565612,3.686687
245.479838,19.153320,3.691747
73.562907,2.440678,3.692016
239.114697,15.655913,3.694426
56.219005,24.113133,3.698209
337.317539,-43.495576,3.699737
237.704589,4.478007,3.699778
285.420019,-5.739281,3.700353
51.792571,9.732550,3.701829
147.744782,59.038060,3.705446
43.564429,52.762456,3.707698
213.223967,-10.273086,3.709856
271.837158,9.564198,3.712161
349.212167,-7.726560,3.715461
244.958985,-50.155737,3.717470
74.092476,13.514269,3.719161
338.250642,-61.982210,3.720557
284.905417,15.067972,3.726734
221.561669,1.892793,3.728377
156.787497,-31.067736,3.732725
130.025656,-35.308447,3.735346
309.909829,15.912024,3.735891
109.145737,-27.881007,3.739262
292.175757,24.664431,3.741117
292.426642,51.730346,3.741895
216.881595,75.696086,3.744546
177.187671,-26.749825,3.745264
298.118243,1.005622,3.747671
156.969587,-58.739396,3.751380
266.973063,2.706948,3.752848
323.495066,45.591423,3.754974
239.396494,26.877609,3.756233
11.834198,24.266822,3.760469
322.188226,-69.505590,3.761446
287.507344,-39.340963,3.762567
207.947702,34.444095,3.766288
220.765591,-5.659606,3.767125
